SampleID,Helcococcus_seattlensis,sample_site,add_0c,facility,decomp_stage,host_subject_id
soil.hip.SHSU.2016.076.2016.12.10.day19,0.000303536,soil.hip,219.45,SHSU,advanced,2016.076
soil.hip.SHSU.2016.073.2016.11.20.day17,0,soil.hip,289.9,SHSU,advanced,2016.073
soil.hip.CMU.17.04.2017.03.day17,0,soil.hip,224.05,CMU,advanced,Mr 17-04
soil.face.CMU.17.04.2017.03.day16,0,soil.face,213.25,CMU,advanced,Mr 17-04
soil.face.CMU.17.04.2017.03.day5,0,soil.face,46.95,CMU,early,Mr 17-04
soil.face.SHSU.2016.072.2016.11.12.day9,0,soil.face,154,SHSU,active,2016.072
soil.hip.SHSU.2016.076.2016.12.04.day13,0.005359591,soil.hip,169.15,SHSU,active,2016.076
soil.face.CMU.17.04.2017.03.day20,0,soil.face,254.4,CMU,advanced,Mr 17-04
soil.face.CMU.17.04.2017.03.day19,0,soil.face,243.55,CMU,advanced,Mr 17-04
soil.face.SHSU.2016.072.2016.11.04.day1,0,soil.face,0,SHSU,placement,2016.072
soil.face.SHSU.2016.076.2016.11.30.day9,0,soil.face,127.45,SHSU,active,2016.076
soil.face.CMU.17.04.2017.03.day14,0,soil.face,191.65,CMU,active,Mr 17-04
soil.hip.CMU.17.04.2017.03.day3,0.000109523,soil.hip,24.15,CMU,early,Mr 17-04
soil.face.SHSU.2016.073.2016.11.07.day4,0,soil.face,62.55,SHSU,active,2016.073
soil.face.SHSU.2016.073.2016.11.08.day5,0,soil.face,82,SHSU,active,2016.073
soil.hip.SHSU.2016.076.2016.12.07.day16,0,soil.hip,203,SHSU,advanced,2016.076
soil.hip.SHSU.2016.076.2016.12.12.day21,0,soil.hip,254.5,SHSU,advanced,2016.076
soil.hip.SHSU.2016.072.2016.11.22.day19,0.006920415,soil.hip,326.9,SHSU,advanced,2016.072
soil.hip.UTK.K016.12.2017.06.03.day10,0.000209336,soil.hip,193.3,UTK,active,UTK.K016.12
soil.hip.UTK.K016.11.2017.06.02.day9,0.00084674,soil.hip,170.3,UTK,active,UTK.K016.11
soil.hip.UTK.K016.11.2017.05.27.day3,0,soil.hip,41.5,UTK,early,UTK.K016.11
soil.face.UTK.K016.11.2017.06.09.day16,0.001761893,soil.face,319.6,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.12.2017.05.27.day3,0,soil.face,41.5,UTK,early,UTK.K016.12
soil.hip.UTK.K016.12.2017.06.05.day12,0.004618152,soil.hip,236.6,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.10.2017.06.02.day9,0,soil.hip,170.3,UTK,active,UTK.K016.10
soil.face.UTK.K016.12.2017.06.11.day18,0.003118582,soil.face,366.3,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.12.2017.06.07.day14,0.000322546,soil.hip,278.9,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.10.2017.06.08.day15,0.000256197,soil.hip,298.6,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.10.2017.06.08.day15,0.000288334,soil.face,298.6,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.07.day14,0.000860631,soil.hip,278.9,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.12.2017.06.14.day21,0.000350426,soil.hip,441.3,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.12.2017.05.25.day1,0,soil.hip,0,UTK,placement,UTK.K016.12
soil.hip.UTK.K016.10.2017.05.30.day6,0,soil.hip,105.8,UTK,active,UTK.K016.10
soil.face.UTK.K016.11.2017.06.02.day9,0.001197175,soil.face,170.3,UTK,active,UTK.K016.11
soil.hip.UTK.K016.10.2017.06.13.day20,0.003788342,soil.hip,417.9,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.10.2017.05.27.day3,0,soil.hip,41.5,UTK,early,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.08.day15,0.003322995,soil.hip,298.6,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.10.2017.05.26.day2,0,soil.face,18.3,UTK,early,UTK.K016.10
soil.face.UTK.K016.12.2017.06.12.day19,0.001842435,soil.face,392.2,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.10.2017.05.31.day7,9.94678E-05,soil.face,126.4,UTK,active,UTK.K016.10
soil.face.UTK.K016.10.2017.06.13.day20,0.000921582,soil.face,417.9,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.10.2017.06.07.day14,0.000802068,soil.face,278.9,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.11.2017.05.25.day1,0,soil.face,0,UTK,placement,UTK.K016.11
soil.face.UTK.K016.10.2017.06.11.day18,0.002224173,soil.face,366.3,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.10.2017.05.29.day5,0,soil.face,84.2,UTK,active,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.13.day20,0,soil.hip,417.9,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.10.2017.06.04.day11,0.001052139,soil.hip,215.2,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.11.2017.05.30.day6,0,soil.face,105.8,UTK,active,UTK.K016.11
soil.face.UTK.K016.12.2017.06.06.day13,0,soil.face,258.6,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.10.2017.06.01.day8,0,soil.hip,148.5,UTK,active,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.10.day17,0.012462585,soil.hip,341.7,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.12.2017.06.14.day21,0,soil.face,441.3,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.12.2017.06.10.day17,0.003729125,soil.hip,341.7,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.10.2017.05.31.day7,0,soil.hip,126.4,UTK,active,UTK.K016.10
soil.face.UTK.K016.10.2017.06.03.day10,0,soil.face,193.3,UTK,active,UTK.K016.10
soil.hip.UTK.K016.12.2017.06.08.day15,0.000189382,soil.hip,298.6,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.12.2017.06.10.day17,0.003161674,soil.face,341.7,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.11.2017.06.04.day11,0,soil.hip,215.2,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.10.2017.05.27.day3,0,soil.face,41.5,UTK,early,UTK.K016.10
soil.face.UTK.K016.12.2017.06.07.day14,0.001008636,soil.face,278.9,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.11.2017.06.09.day16,0.017852637,soil.hip,319.6,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.12.2017.05.28.day4,0,soil.hip,62.3,UTK,active,UTK.K016.12
soil.hip.UTK.K016.10.2017.06.05.day12,0.000124649,soil.hip,236.6,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.10.2017.06.09.day16,0.000474126,soil.face,319.6,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.11.2017.06.13.day20,0.001400981,soil.face,417.9,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.11.2017.05.29.day5,0,soil.hip,84.2,UTK,active,UTK.K016.11
soil.face.UTK.K016.12.2017.06.08.day15,0.000374672,soil.face,298.6,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.12.2017.06.12.day19,0.003015941,soil.hip,392.2,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.10.2017.06.03.day10,0,soil.hip,193.3,UTK,active,UTK.K016.10
soil.face.UTK.K016.10.2017.05.30.day6,0,soil.face,105.8,UTK,active,UTK.K016.10
soil.face.UTK.K016.10.2017.05.28.day4,0,soil.face,62.3,UTK,active,UTK.K016.10
soil.hip.UTK.K016.10.2017.05.28.day4,0,soil.hip,62.3,UTK,active,UTK.K016.10
soil.hip.UTK.K016.11.2017.05.28.day4,0,soil.hip,62.3,UTK,active,UTK.K016.11
soil.hip.UTK.K016.12.2017.06.13.day20,0.012720201,soil.hip,417.9,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.11.2017.06.14.day21,0,soil.face,441.3,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.10.2017.06.12.day19,0.004559271,soil.face,392.2,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.12.2017.05.30.day6,0,soil.face,105.8,UTK,active,UTK.K016.12
soil.face.UTK.K016.12.2017.06.13.day20,0.000675054,soil.face,417.9,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.11.2017.06.03.day10,0.000832586,soil.face,193.3,UTK,active,UTK.K016.11
soil.hip.UTK.K016.10.2017.06.09.day16,0,soil.hip,319.6,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.12.day19,0.009347042,soil.hip,392.2,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.11.2017.05.26.day2,0,soil.hip,18.3,UTK,early,UTK.K016.11
soil.face.UTK.K016.11.2017.06.07.day14,0.000542483,soil.face,278.9,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.10.2017.06.06.day13,0.000541888,soil.face,258.6,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.10.2017.05.26.day2,0,soil.hip,18.3,UTK,early,UTK.K016.10
soil.hip.UTK.K016.10.2017.05.29.day5,0,soil.hip,84.2,UTK,active,UTK.K016.10
soil.face.UTK.K016.10.2017.05.25.day1,0,soil.face,0,UTK,placement,UTK.K016.10
soil.face.UTK.K016.12.2017.06.01.day8,0,soil.face,148.5,UTK,active,UTK.K016.12
soil.hip.UTK.K016.10.2017.05.25.day1,0,soil.hip,0,UTK,placement,UTK.K016.10
soil.hip.UTK.K016.10.2017.06.12.day19,0.002860447,soil.hip,392.2,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.10.2017.06.02.day9,0.000482672,soil.face,170.3,UTK,active,UTK.K016.10
soil.hip.UTK.K016.12.2017.06.11.day18,0.005315019,soil.hip,366.3,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.12.2017.05.29.day5,0,soil.face,84.2,UTK,active,UTK.K016.12
soil.face.UTK.K016.12.2017.06.09.day16,0.000361346,soil.face,319.6,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.11.2017.06.08.day15,0.001123932,soil.face,298.6,UTK,advanced,UTK.K016.11
soil.face.UTK.K016.11.2017.06.01.day8,0.000109331,soil.face,148.5,UTK,active,UTK.K016.11
soil.hip.UTK.K016.12.2017.05.27.day3,0,soil.hip,41.5,UTK,early,UTK.K016.12
soil.hip.UTK.K016.11.2017.06.01.day8,0.000728128,soil.hip,148.5,UTK,active,UTK.K016.11
soil.face.UTK.K016.10.2017.06.05.day12,0.000335758,soil.face,236.6,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.12.2017.05.26.day2,0,soil.face,18.3,UTK,early,UTK.K016.12
soil.hip.UTK.K016.11.2017.05.30.day6,0,soil.hip,105.8,UTK,active,UTK.K016.11
soil.hip.UTK.K016.12.2017.05.31.day7,0,soil.hip,126.4,UTK,active,UTK.K016.12
soil.hip.UTK.K016.12.2017.05.26.day2,0,soil.hip,18.3,UTK,early,UTK.K016.12
soil.face.UTK.K016.11.2017.05.31.day7,0.000109553,soil.face,126.4,UTK,active,UTK.K016.11
soil.face.UTK.K016.11.2017.06.04.day11,0.001846966,soil.face,215.2,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.10.2017.06.07.day14,0.000246442,soil.hip,278.9,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.12.2017.05.28.day4,0.000120475,soil.face,62.3,UTK,active,UTK.K016.12
soil.hip.UTK.K016.10.2017.06.06.day13,8.47494E-05,soil.hip,258.6,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.11.2017.05.31.day7,0,soil.hip,126.4,UTK,active,UTK.K016.11
soil.face.UTK.K016.10.2017.06.04.day11,0,soil.face,215.2,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.11.2017.05.29.day5,0,soil.face,84.2,UTK,active,UTK.K016.11
soil.face.UTK.K016.10.2017.06.10.day17,0.000852173,soil.face,341.7,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.03.day10,0.000833494,soil.hip,193.3,UTK,active,UTK.K016.11
soil.hip.UTK.K016.10.2017.06.14.day21,0.00182504,soil.hip,441.3,UTK,advanced,UTK.K016.10
soil.hip.UTK.K016.10.2017.06.10.day17,0.002246971,soil.hip,341.7,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.12.2017.06.03.day10,0.000292295,soil.face,193.3,UTK,active,UTK.K016.12
soil.hip.UTK.K016.12.2017.06.06.day13,0.000390812,soil.hip,258.6,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.12.2017.06.05.day12,0.000205086,soil.face,236.6,UTK,advanced,UTK.K016.12
soil.face.UTK.K016.10.2017.06.14.day21,0.000651975,soil.face,441.3,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.11.2017.06.06.day13,0.000703045,soil.face,258.6,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.12.2017.05.30.day6,0,soil.hip,105.8,UTK,active,UTK.K016.12
soil.face.UTK.K016.10.2017.06.01.day8,0,soil.face,148.5,UTK,active,UTK.K016.10
soil.hip.UTK.K016.11.2017.06.05.day12,0.001200881,soil.hip,236.6,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.12.2017.06.09.day16,0.001738597,soil.hip,319.6,UTK,advanced,UTK.K016.12
soil.hip.UTK.K016.11.2017.05.25.day1,0,soil.hip,0,UTK,placement,UTK.K016.11
soil.face.UTK.K016.11.2017.05.27.day3,0,soil.face,41.5,UTK,early,UTK.K016.11
soil.hip.UTK.K016.10.2017.06.11.day18,0.004869178,soil.hip,366.3,UTK,advanced,UTK.K016.10
soil.face.UTK.K016.12.2017.05.31.day7,0,soil.face,126.4,UTK,active,UTK.K016.12
soil.hip.UTK.K016.11.2017.06.06.day13,0.000780875,soil.hip,258.6,UTK,advanced,UTK.K016.11
soil.hip.UTK.K016.12.2017.05.29.day5,0,soil.hip,84.2,UTK,active,UTK.K016.12
soil.face.UTK.K016.11.2017.05.28.day4,0,soil.face,62.3,UTK,active,UTK.K016.11
soil.face.UTK.K016.12.2017.05.25.day1,0,soil.face,0,UTK,placement,UTK.K016.12
soil.face.UTK.K016.11.2017.06.05.day12,0.001572062,soil.face,236.6,UTK,advanced,UTK.K016.11
soil.face.CMU.17.12.2017.10.23.day14,0,soil.face,153.7,CMU,active,17-12
soil.face.SHSU.2017.046.2018.01.02.day15,0,soil.face,109.2,SHSU,active,2017.046
soil.face.SHSU.2017.046.2017.12.19.day1,0,soil.face,0,SHSU,placement,2017.046
soil.hip.SHSU.2017.043.2017.12.05.day6,0,soil.hip,88.6,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.14.day3,0,soil.hip,18.9,SHSU,early,2017.045
soil.face.SHSU.2017.045.2017.12.27.day16,0,soil.face,166.05,SHSU,active,2017.045
soil.face.SHSU.2017.045.2017.12.12.day1,0,soil.face,0,SHSU,placement,2017.045
soil.face.SHSU.2017.046.2017.12.31.day13,0,soil.face,109.15,SHSU,active,2017.046
soil.hip.CMU.17.12.2017.10.18.day9,0,soil.hip,93.95,CMU,active,17-12
soil.face.SHSU.2017.045.2017.12.28.day17,0,soil.face,170.75,SHSU,active,2017.045
soil.hip.SHSU.2017.046.2018.01.07.day20,0,soil.hip,144.6,SHSU,active,2017.046
soil.face.CMU.17.12.2017.10.12.day3,0,soil.face,28.65,CMU,early,17-12
soil.hip.SHSU.2017.046.2017.12.20.day2,0,soil.hip,17.2,SHSU,early,2017.046
soil.hip.SHSU.2017.046.2018.01.04.day17,0,soil.hip,113.45,SHSU,active,2017.046
soil.hip.SHSU.2017.045.2017.12.28.day17,0,soil.hip,170.75,SHSU,active,2017.045
soil.face.SHSU.2017.043.2017.12.14.day15,0.002352067,soil.face,162.3,SHSU,active,2017.043
soil.hip.SHSU.2017.046.2017.12.26.day8,0,soil.hip,79.15,SHSU,active,2017.046
soil.hip.SHSU.2017.046.2018.01.05.day18,0,soil.hip,122.1,SHSU,active,2017.046
soil.face.SHSU.2017.046.2017.12.30.day12,0,soil.face,105,SHSU,active,2017.046
soil.face.SHSU.2017.043.2017.12.04.day5,0,soil.face,72.5,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.13.day2,0,soil.hip,7.2,SHSU,early,2017.045
soil.face.CMU.17.12.2017.10.18.day9,0,soil.face,93.95,CMU,active,17-12
soil.hip.CMU.17.12.2017.10.28.day19,0,soil.hip,211.5,CMU,advanced,17-12
soil.hip.SHSU.2017.043.2017.12.01.day2,0,soil.hip,14.75,SHSU,early,2017.043
soil.face.SHSU.2017.045.2017.12.14.day3,0,soil.face,18.9,SHSU,early,2017.045
soil.face.SHSU.2017.043.2017.12.20.day21,0.001858372,soil.face,243.05,SHSU,advanced,2017.043
soil.hip.CMU.17.12.2017.10.25.day16,0,soil.hip,179,CMU,active,17-12
soil.hip.CMU.17.12.2017.10.30.day21,0,soil.hip,232.9,CMU,advanced,17-12
soil.face.SHSU.2017.045.2017.12.22.day11,0,soil.face,132.15,SHSU,active,2017.045
soil.face.SHSU.2017.045.2017.12.16.day5,0,soil.face,36.9,SHSU,early,2017.045
soil.hip.SHSU.2017.046.2017.01.01.day14,0,soil.hip,109.2,SHSU,active,2017.046
soil.hip.SHSU.2017.045.2017.12.30.day19,0,soil.hip,187.45,SHSU,active,2017.045
soil.face.CMU.17.12.2017.10.14.day5,0,soil.face,50.05,CMU,active,17-12
soil.face.SHSU.2017.045.2017.12.20.day9,0,soil.face,99.65,SHSU,active,2017.045
soil.hip.CMU.17.12.2017.10.21.day12,0,soil.hip,132.55,CMU,active,17-12
soil.hip.CMU.17.12.2017.10.19.day10,0,soil.hip,107.85,CMU,active,17-12
soil.face.SHSU.2017.046.2018.01.08.day21,0,soil.face,156,SHSU,active,2017.046
soil.face.CMU.17.12.2017.10.17.day8,0,soil.face,80.35,CMU,active,17-12
soil.hip.SHSU.2017.043.2017.12.17.day18,0.000439754,soil.hip,190.85,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.23.day12,0,soil.hip,139.9,SHSU,active,2017.045
soil.hip.SHSU.2017.043.2017.12.02.day3,0,soil.hip,31.95,SHSU,early,2017.043
soil.face.SHSU.2017.045.2017.12.18.day7,0,soil.face,61.6,SHSU,active,2017.045
soil.hip.CMU.17.12.2017.10.14.day5,0,soil.hip,50.05,CMU,active,17-12
soil.face.SHSU.2017.045.2017.12.23.day12,0,soil.face,139.9,SHSU,active,2017.045
soil.hip.SHSU.2017.046.2017.12.29.day11,0,soil.hip,95.8,SHSU,active,2017.046
soil.face.SHSU.2017.046.2017.12.25.day7,0,soil.face,71.95,SHSU,active,2017.046
soil.hip.CMU.17.12.2017.10.26.day17,0,soil.hip,190.95,CMU,active,17-12
soil.hip.SHSU.2017.046.2017.12.28.day10,0,soil.hip,88.3,SHSU,active,2017.046
soil.hip.SHSU.2017.046.2018.01.02.day15,0,soil.hip,109.2,SHSU,active,2017.046
soil.face.CMU.17.12.2017.10.11.day2,0,soil.face,12.8,CMU,early,17-12
soil.face.SHSU.2017.045.2017.12.25.day14,0,soil.face,154.4,SHSU,active,2017.045
soil.face.SHSU.2017.046.2017.12.24.day6,0,soil.face,66.6,SHSU,active,2017.046
soil.face.SHSU.2017.045.2017.12.15.day4,0,soil.face,29.15,SHSU,early,2017.045
soil.hip.SHSU.2017.043.2017.12.06.day7,0,soil.hip,96.1,SHSU,active,2017.043
soil.face.CMU.17.12.2017.10.30.day21,0,soil.face,232.9,CMU,advanced,17-12
soil.face.SHSU.2017.045.2017.12.30.day19,0,soil.face,187.45,SHSU,active,2017.045
soil.hip.SHSU.2017.043.2017.12.20.day21,0,soil.hip,243.05,SHSU,advanced,2017.043
soil.hip.SHSU.2017.046.2017.12.22.day4,0,soil.hip,49.7,SHSU,early,2017.046
soil.hip.SHSU.2017.045.2017.12.29.day18,0,soil.hip,178.25,SHSU,active,2017.045
soil.face.SHSU.2017.045.2017.12.31.day20,0,soil.face,191.6,SHSU,active,2017.045
soil.hip.CMU.17.12.2017.10.27.day18,0,soil.hip,200.4,CMU,advanced,17-12
soil.face.SHSU.2017.043.2017.11.30.day1,0,soil.face,0,SHSU,placement,2017.043
soil.hip.SHSU.2017.043.2017.12.08.day9,0,soil.hip,103.65,SHSU,active,2017.043
soil.hip.CMU.17.12.2017.10.10.day1,0,soil.hip,0,CMU,placement,17-12
soil.face.SHSU.2017.045.2017.12.26.day15,0.000205719,soil.face,161.6,SHSU,active,2017.045
soil.hip.SHSU.2017.043.2017.11.30.day1,0,soil.hip,0,SHSU,placement,2017.043
soil.face.SHSU.2017.043.2017.12.17.day18,0,soil.face,190.85,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.16.day5,0,soil.hip,36.9,SHSU,early,2017.045
soil.hip.CMU.17.12.2017.10.22.day13,0,soil.hip,141.75,CMU,active,17-12
soil.face.SHSU.2017.043.2017.12.16.day17,0.000683761,soil.face,180.3,SHSU,active,2017.043
soil.hip.CMU.17.12.2017.10.15.day6,0,soil.hip,58.65,CMU,active,17-12
soil.hip.SHSU.2017.043.2017.12.13.day14,0,soil.hip,150.6,SHSU,active,2017.043
soil.hip.CMU.17.12.2017.10.13.day4,0,soil.hip,41.7,CMU,early,17-12
soil.hip.SHSU.2017.046.2017.12.25.day7,0,soil.hip,71.95,SHSU,active,2017.046
soil.hip.SHSU.2017.045.2017.12.12.day1,0,soil.hip,0,SHSU,placement,2017.045
soil.face.CMU.17.12.2017.10.24.day15,0,soil.face,166.75,CMU,active,17-12
soil.hip.SHSU.2017.043.2017.12.18.day19,0,soil.hip,205,SHSU,advanced,2017.043
soil.face.CMU.17.12.2017.10.19.day10,0,soil.face,107.85,CMU,active,17-12
soil.face.SHSU.2017.045.2017.01.01.day21,0,soil.face,191.65,SHSU,active,2017.045
soil.face.SHSU.2017.043.2017.12.10.day11,0,soil.face,120.1,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.19.day8,0,soil.hip,82.45,SHSU,active,2017.045
soil.face.SHSU.2017.046.2017.12.22.day4,0,soil.face,49.7,SHSU,early,2017.046
soil.face.SHSU.2017.043.2017.12.13.day14,0.001746153,soil.face,150.6,SHSU,active,2017.043
soil.face.CMU.17.12.2017.10.25.day16,0,soil.face,179,CMU,active,17-12
soil.face.SHSU.2017.043.2017.12.12.day13,0.003942727,soil.face,143.4,SHSU,active,2017.043
soil.face.SHSU.2017.045.2017.12.17.day6,0,soil.face,47.45,SHSU,early,2017.045
soil.face.CMU.17.12.2017.10.28.day19,0,soil.face,211.5,CMU,advanced,17-12
soil.face.SHSU.2017.046.2018.01.06.day19,0,soil.face,130.75,SHSU,active,2017.046
soil.face.SHSU.2017.046.2018.01.05.day18,0,soil.face,122.1,SHSU,active,2017.046
soil.face.SHSU.2017.046.2017.01.01.day14,0,soil.face,109.2,SHSU,active,2017.046
soil.face.SHSU.2017.043.2017.12.11.day12,0.000203108,soil.face,134.25,SHSU,active,2017.043
soil.hip.SHSU.2017.046.2017.12.31.day13,0,soil.hip,109.15,SHSU,active,2017.046
soil.face.CMU.17.12.2017.10.26.day17,0,soil.face,190.95,CMU,active,17-12
soil.hip.SHSU.2017.045.2017.01.01.day21,0,soil.hip,191.65,SHSU,active,2017.045
soil.face.CMU.17.12.2017.10.29.day20,0,soil.face,222.9,CMU,advanced,17-12
soil.face.SHSU.2017.046.2017.12.26.day8,0,soil.face,79.15,SHSU,active,2017.046
soil.face.SHSU.2017.043.2017.12.18.day19,0.0002414,soil.face,205,SHSU,advanced,2017.043
soil.hip.CMU.17.12.2017.10.11.day2,0,soil.hip,12.8,CMU,early,17-12
soil.hip.SHSU.2017.045.2017.12.26.day15,0,soil.hip,161.6,SHSU,active,2017.045
soil.hip.SHSU.2017.043.2017.12.16.day17,0,soil.hip,180.3,SHSU,active,2017.043
soil.face.SHSU.2017.043.2017.12.06.day7,0,soil.face,96.1,SHSU,active,2017.043
soil.face.SHSU.2017.046.2017.12.29.day11,0,soil.face,95.8,SHSU,active,2017.046
soil.hip.SHSU.2017.043.2017.12.15.day16,0.000568053,soil.hip,172.55,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.27.day16,0,soil.hip,166.05,SHSU,active,2017.045
soil.hip.SHSU.2017.046.2017.12.19.day1,0,soil.hip,0,SHSU,placement,2017.046
soil.hip.SHSU.2017.045.2017.12.21.day10,0,soil.hip,117.15,SHSU,active,2017.045
soil.face.SHSU.2017.046.2017.12.27.day9,0,soil.face,83.6,SHSU,active,2017.046
soil.face.CMU.17.12.2017.10.27.day18,0,soil.face,200.4,CMU,advanced,17-12
soil.hip.SHSU.2017.043.2017.12.10.day11,0,soil.hip,120.1,SHSU,active,2017.043
soil.hip.SHSU.2017.046.2017.12.23.day5,0,soil.hip,57.45,SHSU,active,2017.046
soil.face.SHSU.2017.046.2017.12.21.day3,0,soil.face,34.7,SHSU,early,2017.046
soil.face.SHSU.2017.045.2017.12.19.day8,0,soil.face,82.45,SHSU,active,2017.045
soil.hip.SHSU.2017.043.2017.12.07.day8,0,soil.hip,100.55,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.17.day6,0,soil.hip,47.45,SHSU,early,2017.045
soil.hip.SHSU.2017.043.2017.12.14.day15,0,soil.hip,162.3,SHSU,active,2017.043
soil.face.CMU.17.12.2017.10.10.day1,0,soil.face,0,CMU,placement,17-12
soil.hip.SHSU.2017.046.2018.01.08.day21,0,soil.hip,156,SHSU,active,2017.046
soil.hip.SHSU.2017.043.2017.12.03.day4,0,soil.hip,49.45,SHSU,early,2017.043
soil.hip.SHSU.2017.046.2017.12.27.day9,0,soil.hip,83.6,SHSU,active,2017.046
soil.face.SHSU.2017.043.2017.12.15.day16,0,soil.face,172.55,SHSU,active,2017.043
soil.face.CMU.17.12.2017.10.20.day11,0,soil.face,125.05,CMU,active,17-12
soil.face.CMU.17.12.2017.10.16.day7,0,soil.face,68.95,CMU,active,17-12
soil.hip.SHSU.2017.045.2017.12.22.day11,0,soil.hip,132.15,SHSU,active,2017.045
soil.face.SHSU.2017.045.2017.12.21.day10,0,soil.face,117.15,SHSU,active,2017.045
soil.hip.SHSU.2017.043.2017.12.19.day20,0,soil.hip,225.85,SHSU,advanced,2017.043
soil.hip.SHSU.2017.046.2017.12.30.day12,0,soil.hip,105,SHSU,active,2017.046
soil.hip.SHSU.2017.045.2017.12.15.day4,0,soil.hip,29.15,SHSU,early,2017.045
soil.face.SHSU.2017.046.2018.01.03.day16,0,soil.face,110.05,SHSU,active,2017.046
soil.hip.CMU.17.12.2017.10.23.day14,0,soil.hip,153.7,CMU,active,17-12
soil.hip.CMU.17.12.2017.10.20.day11,0,soil.hip,125.05,CMU,active,17-12
soil.face.SHSU.2017.045.2017.12.13.day2,0,soil.face,7.2,SHSU,early,2017.045
soil.face.SHSU.2017.046.2018.01.07.day20,0,soil.face,144.6,SHSU,active,2017.046
soil.hip.SHSU.2017.045.2017.12.18.day7,0,soil.hip,61.6,SHSU,active,2017.045
soil.face.SHSU.2017.043.2017.12.08.day9,0,soil.face,103.65,SHSU,active,2017.043
soil.face.SHSU.2017.046.2017.12.23.day5,0,soil.face,57.45,SHSU,active,2017.046
soil.hip.SHSU.2017.043.2017.12.12.day13,0,soil.hip,143.4,SHSU,active,2017.043
soil.hip.SHSU.2017.045.2017.12.20.day9,0,soil.hip,99.65,SHSU,active,2017.045
soil.face.SHSU.2017.045.2017.12.24.day13,0,soil.face,149.05,SHSU,active,2017.045
soil.face.SHSU.2017.043.2017.12.07.day8,0,soil.face,100.55,SHSU,active,2017.043
soil.face.SHSU.2017.046.2018.01.04.day17,0,soil.face,113.45,SHSU,active,2017.046
soil.face.SHSU.2017.043.2017.12.01.day2,0,soil.face,14.75,SHSU,early,2017.043
