Feature ID	Taxon	Confidence
2568	none	1
2571	none	1
2572	none	1
2573	none	1
2574	none	1
2575	none	1
2576	none	1
2578	none	1
2579	none	1
2580	none	1
2581	none	1
2583	none	1
2584	none	1
2586	none	1
2587	none	1
2589	none	1
2590	none	1
2591	none	1
2592	none	1
2593	none	1
2594	none	1
2595	none	1
2596	none	1
2597	none	1
2599	none	1
2601	none	1
2602	none	1
2604	none	1
2605	none	1
2606	none	1
2607	none	1
2609	none	1
2610	none	1
2611	none	1
2613	none	1
2614	none	1
2615	none	1
2616	none	1
2617	none	1
2618	none	1
2619	none	1
2622	none	1
2624	none	1
2627	none	1
2629	none	1
2631	none	1
2634	none	1
2635	none	1
2637	none	1
2639	none	1
2641	none	1
2642	none	1
2643	none	1
2644	none	1
2646	none	1
2651	none	1
2654	none	1
2657	none	1
2658	none	1
2660	none	1
2662	none	1
2665	none	1
2666	none	1
2667	none	1
2675	none	1
2676	none	1
2679	none	1
2682	none	1
2684	none	1
2689	none	1
2690	none	1
2692	none	1
2698	none	1
2700	none	1
2702	none	1
2708	none	1
2716	none	1
2721	none	1
2723	none	1
2727	none	1
2729	none	1
2730	none	1
2733	none	1
2735	none	1
2740	none	1
2742	none	1
2744	none	1
2746	none	1
2747	none	1
2751	none	1
2753	none	1
2755	none	1
2759	none	1
2760	none	1
2761	none	1
2762	none	1
2765	none	1
2767	none	1
2769	none	1
2770	none	1
2771	none	1
2772	none	1
2773	none	1
2774	none	1
2775	none	1
2777	none	1
2778	none	1
2779	none	1
2781	none	1
2782	none	1
2783	none	1
2784	none	1
2786	none	1
2788	none	1
2789	none	1
2791	none	1
2796	none	1
2800	none	1
2802	none	1
2806	none	1
2807	none	1
2808	none	1
2809	none	1
2812	none	1
2814	none	1
2816	none	1
2820	none	1
2822	none	1
2830	none	1
2832	none	1
2833	none	1
2834	none	1
2836	none	1
2837	none	1
2838	none	1
2841	none	1
2844	none	1
2851	none	1
2858	none	1
2859	none	1
2864	none	1
2866	none	1
2867	none	1
2868	none	1
2869	none	1
2870	none	1
2873	none	1
2875	none	1
2878	none	1
2879	none	1
2880	none	1
2881	none	1
2883	none	1
2884	none	1
2885	none	1
2886	none	1
2887	none	1
2889	none	1
2891	none	1
2892	none	1
2893	none	1
2894	none	1
2896	none	1
2897	none	1
2904	none	1
2905	none	1
2906	none	1
2909	none	1
2912	none	1
2914	none	1
2915	none	1
2916	none	1
2918	none	1
2921	none	1
2922	none	1
2925	none	1
2926	none	1
2927	none	1
2931	none	1
2932	none	1
2935	none	1
2936	none	1
2937	none	1
2938	none	1
2939	none	1
2940	none	1
2942	none	1
2945	none	1
2946	none	1
2947	none	1
2948	none	1
2951	none	1
2952	none	1
2956	none	1
2960	none	1
2961	none	1
2964	none	1
2966	none	1
2970	none	1
2971	none	1
2975	none	1
2977	none	1
2978	none	1
2980	none	1
2982	none	1
2983	none	1
2987	none	1
2988	none	1
2989	none	1
2990	none	1
2992	none	1
2993	none	1
2994	none	1
2997	none	1
2998	none	1
3000	none	1
3002	none	1
3003	none	1
3005	none	1
3008	none	1
3018	none	1
3021	none	1
3023	none	1
3024	none	1
3029	none	1
3030	none	1
3033	none	1
3034	none	1
3037	none	1
3038	none	1
3039	none	1
3050	none	1
3054	none	1
3055	none	1
3056	none	1
3058	none	1
3059	none	1
3069	none	1
3074	none	1
3075	none	1
3081	none	1
3082	none	1
3083	none	1
3084	none	1
3085	none	1
3087	none	1
3093	none	1
3095	none	1
3096	none	1
3098	none	1
3100	none	1
3119	none	1
3121	none	1
3122	none	1
3123	none	1
3124	none	1
3125	none	1
3134	none	1
3136	none	1
3137	none	1
3144	none	1
3153	none	1
3161	none	1
3163	none	1
3170	none	1
3182	none	1
3187	none	1
3194	none	1
3208	none	1
3210	none	1
3211	none	1
3215	none	1
3225	none	1
3234	none	1
3236	none	1
3237	none	1
3238	none	1
3244	none	1
3247	none	1
3252	none	1
3257	none	1
3263	none	1
3265	none	1
3269	none	1
3276	none	1
3296	none	1
3298	none	1
3300	none	1
3322	none	1
3323	none	1
3327	none	1
3329	none	1
3332	none	1
3335	none	1
3354	none	1
3355	none	1
3363	none	1
3382	none	1
3384	none	1
3386	none	1
3387	none	1
3388	none	1
3389	none	1
3391	none	1
3392	none	1
3393	none	1
3394	none	1
3396	none	1
3397	none	1
3401	none	1
3403	none	1
3404	none	1
3406	none	1
3407	none	1
3410	none	1
3414	none	1
3415	none	1
3416	none	1
3417	none	1
3419	none	1
3421	none	1
3423	none	1
3430	none	1
3432	none	1
3433	none	1
3434	none	1
3435	none	1
3436	none	1
3441	none	1
3442	none	1
3443	none	1
3444	none	1
3449	none	1
3450	none	1
3454	none	1
3457	none	1
3461	none	1
3462	none	1
3468	none	1
3470	none	1
3471	none	1
3475	none	1
3476	none	1
3478	none	1
