Feature ID	Taxon	Confidence
e43de7286953e2b2fad8f2192c2d82af	d__Eukaryota	0.999999486
97df224f6f6aa495fe75ef5339286fe7	d__Eukaryota	0.997754255
db49125519566f84fdea4beac0870e15	d__Eukaryota	0.999660832
f225f0f1ca56f2ce222ac0846e7e8178	d__Eukaryota	0.999977359
12364a68032c494315f0b74c778458cd	d__Eukaryota	0.998758673
1b867adc65498900cf79532116cbed25	d__Eukaryota	0.999992925
788c3a268aa261e5e59c4b748cc61863	d__Eukaryota	0.999999939
10308582aaa79b703470a07c174a62b8	d__Eukaryota	0.999559017
7e776bd29d6699188d0168e9edcaef88	d__Eukaryota	0.999991745
20e6900608128f958ad0856f8e98a9f0	d__Eukaryota	0.986556226
612dd59d4f82f0c0f735a335e614f561	d__Eukaryota	0.999670243
7dedf2f9470a960ff85c06fc9f902cae	d__Eukaryota	0.999992354
d5023ea6db089b259401b60e4fed13e3	d__Eukaryota	0.942708097
c9de60d2aae4adbdaebe04395acd897e	d__Eukaryota	0.999999417
4056693204e44192ad7743fd08d19fef	d__Eukaryota	1
6f022ffcf5686815f683a52d589de76d	d__Eukaryota	0.960482826
31b720c1ed8560f68b26e20554783d0d	d__Eukaryota	0.999990994
4699364e48bab84ec5330eaa1a4bdf46	d__Eukaryota	0.999999869
be1e033fee6cabe1405d851ed1e17ff3	d__Eukaryota	0.998107899
ff21442305ba5cce8f4a7db757dd93f8	d__Eukaryota	0.999996157
f856bf88bd0ea69e95381c8bf799a6cd	d__Eukaryota	0.999927888
7cb4d3eb3eb4f0ad45ecdf3a5d5a829f	d__Eukaryota	0.999999899
d4285e9fa73cc02bb6bc4655754539c2	d__Eukaryota	0.984827187
fad8cd3b1398b62abb3e6b2d4952621f	d__Eukaryota	0.974931106
9277ea854c8ccb4294b0a0ee14f55c46	d__Eukaryota	0.996057332
0ea471b92e840dd502fee3e08e62161d	d__Eukaryota	0.999872697
a02fb62180617dcabcff7f97cb89c8f4	d__Eukaryota	0.99989654
f1f6a28bcb729a9355335d0b193e3dd8	d__Eukaryota	0.999484285
148d42ffb90d1d0b402fd3c8aed41873	d__Eukaryota	0.999999995
b780d5104cc50c54212ae7db88d6a053	d__Eukaryota	0.999999967
25cca4259048bf85e20203f8910a4f79	d__Eukaryota	0.999999961
55b4ac8efa5a51624f0f55cef61ac6c7	d__Eukaryota	0.900976919
